orderNo,userId,orderDate,itemNbr,rating
4392081394012,A676,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A591,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A62,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A439,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A181,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A369,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A219,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A869,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A521,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A189,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A851,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A459,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A103,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A657,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A112,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A816,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A888,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A437,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A292,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A732,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A212,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A419,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A632,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A473,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A833,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A1000,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A976,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A291,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A297,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A4,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A62,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A520,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A351,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A662,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A459,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A409,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A514,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A683,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A219,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A785,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A552,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A62,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A173,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A943,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A88,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A101,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A847,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A697,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A808,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A494,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A367,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A766,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A514,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A257,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A104,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A605,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A987,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A569,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A544,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A716,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A263,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A588,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A214,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A593,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A239,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A964,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A670,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A48,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A558,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A310,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A209,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A744,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A283,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A87,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A882,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A300,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A746,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A192,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A711,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A589,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A348,2020-06-16T11:58:44-0700,859544787,1
4392081394012,A52,2020-06-16T11:58:44-0700,859544787,2
4392081394012,A755,2020-06-16T11:58:44-0700,859544787,5
4392081394012,A565,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A407,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A83,2020-06-16T11:58:44-0700,859544787,3
4392081394012,A879,2020-06-16T11:58:44-0700,859544787,4
4392081394012,A503,2020-06-16T11:58:44-0700,859544787,2
4392081066210,A853,2020-06-16T10:37:19-0700,111458408,4
4392081364127,A584,2020-06-16T10:14:54-0700,637864854,5
4392081573441,A360,2020-06-16T10:00:35-0700,793219805,3
4392081953801,A147,2020-06-16T06:23:55-0700,608134119,3
4392081627973,A81,2020-06-15T22:36:02-0700,161161064,4
4392081627973,A367,2020-06-15T22:36:02-0700,161161064,1
4392081237358,A73,2020-06-15T22:05:54-0700,954409090,5
4392081711274,A568,2020-06-15T19:36:18-0700,484474513,2
4382080692223,A748,2020-06-15T18:06:45-0700,793219805,1
4382080064223,A346,2020-06-15T13:23:28-0700,48234014,5
4382080064223,A769,2020-06-15T13:23:28-0700,48234014,2
4382080822768,A304,2020-06-15T06:00:01-0700,608134119,4
4382080604138,A374,2020-06-14T22:10:03-0700,161161064,5
4382080011980,A668,2020-06-14T22:06:37-0700,30281253,5
4382079498255,A96,2020-06-14T19:03:20-0700,938675910,2
4372079538921,A236,2020-06-14T10:38:28-0700,138947624,1
4372079538921,A904,2020-06-14T10:38:28-0700,161161064,5
4372079538921,A685,2020-06-14T10:38:28-0700,161161064,3
4372079313928,A461,2020-06-14T08:44:33-0700,138947624,1
4362078555034,A264,2020-06-13T15:32:44-0700,199933802,5
4362078148737,A856,2020-06-13T15:20:47-0700,192940141,3
4362078528122,A932,2020-06-13T12:39:20-0700,608134119,2
4362078523823,A813,2020-06-13T10:33:08-0700,138947624,5
4362077593379,A168,2020-06-13T00:35:11-0700,938675910,3
4362077780842,A498,2020-06-12T22:25:05-0700,390717913,2
4352077668778,A991,2020-06-12T20:08:38-0700,443063589,2
4352077748876,A462,2020-06-12T15:00:22-0700,622434879,4
4352077137399,A989,2020-06-12T12:27:59-0700,352728320,3
4352077914310,A942,2020-06-12T11:17:11-0700,608134119,1
4352077909625,A218,2020-06-12T09:39:58-0700,30281253,5
4352077905078,A624,2020-06-12T09:03:50-0700,938675910,1
4352076590757,A873,2020-06-12T07:26:16-0700,468419514,1
4352076379604,A221,2020-06-12T05:37:35-0700,138947624,5
4352076277396,A532,2020-06-12T02:41:09-0700,793219805,5
4352076272024,A985,2020-06-11T20:40:32-0700,111458408,3
4342076752664,A546,2020-06-11T20:19:37-0700,608134119,5
4342076055377,A533,2020-06-11T20:06:21-0700,390717913,4
4342076150089,A926,2020-06-11T16:29:05-0700,468419514,3
4342076225480,A614,2020-06-11T14:45:26-0700,48234014,5
4342076723560,A399,2020-06-11T14:01:38-0700,954409090,1
4342076521980,A418,2020-06-11T13:44:49-0700,138947624,3
4342076521980,A604,2020-06-11T13:44:49-0700,138947624,2
4342076919670,A123,2020-06-11T12:35:12-0700,651961836,5
4342076120863,A452,2020-06-11T12:14:13-0700,390717913,2
4342076109830,A529,2020-06-11T10:28:12-0700,352728320,1
4342075942579,A406,2020-06-10T22:05:17-0700,213821370,3
4342075548931,A659,2020-06-10T19:49:58-0700,390717913,3
4342075638082,A47,2020-06-10T18:50:45-0700,645083983,1
4332075927636,A698,2020-06-10T17:51:22-0700,390717913,3
4332075915186,A121,2020-06-10T14:37:25-0700,608134119,1
4332075610122,A226,2020-06-10T14:00:15-0700,616305198,2
4332074089882,A524,2020-06-10T13:16:02-0700,608134119,2
4332074579729,A483,2020-06-10T11:42:29-0700,790206397,3
4332074750022,A998,2020-06-10T08:42:35-0700,161161064,2
4332074750022,A913,2020-06-10T08:42:35-0700,161161064,5
4332074448781,A639,2020-06-10T08:06:08-0700,213821370,5
4332074253374,A749,2020-06-10T06:34:33-0700,608134119,3
4332074252052,A178,2020-06-10T06:31:21-0700,468419514,2
4332074018292,A753,2020-06-09T23:09:01-0700,390717913,5
4332074023611,A719,2020-06-09T21:48:17-0700,138947624,1
4332074215794,A596,2020-06-09T20:38:33-0700,769651760,4
4332074731979,A971,2020-06-09T20:10:26-0700,793219805,1
4332074220129,A39,2020-06-09T20:04:05-0700,793219805,1
4322074202255,A881,2020-06-09T17:49:29-0700,468419514,1
4322073091589,A298,2020-06-09T17:22:18-0700,608134119,3
4322074105771,A295,2020-06-09T17:15:31-0700,608134119,2
4322073686009,A20,2020-06-09T15:51:10-0700,859544787,3
4322073069219,A673,2020-06-09T13:53:20-0700,390717913,4
4322073683459,A469,2020-06-09T13:36:04-0700,608134119,1
4322073272468,A511,2020-06-09T13:02:52-0700,138947624,2
4322073578034,A427,2020-06-09T12:46:20-0700,938675910,4
4322073157398,A90,2020-06-09T12:35:25-0700,390717913,4
4322073862603,A347,2020-06-09T12:32:19-0700,645083983,2
4322073153684,A113,2020-06-09T12:30:56-0700,161161064,1
4322073153684,A907,2020-06-09T12:30:56-0700,161161064,2
4322073153684,A514,2020-06-09T12:30:56-0700,161161064,5
4322073354210,A224,2020-06-09T11:36:57-0700,954409090,1
4322073655964,A337,2020-06-09T11:27:47-0700,954409090,2
4322073249474,A614,2020-06-09T11:03:37-0700,608134119,5
4322073346242,A105,2020-06-09T09:22:03-0700,793219805,4
4322073534502,A476,2020-06-09T07:25:19-0700,608134119,2
4322073711336,A551,2020-06-08T23:58:15-0700,199933802,2
4312072173092,A385,2020-06-08T18:15:48-0700,166833514,5
4312072071234,A417,2020-06-08T18:06:23-0700,608134119,4
4312072543555,A203,2020-06-08T16:19:01-0700,616305198,3
4312072944037,A140,2020-06-08T16:12:20-0700,48234014,4
4312072714647,A163,2020-06-08T13:27:09-0700,344815892,3
4312071694528,A724,2020-06-08T09:10:04-0700,586881545,2
4312071676268,A140,2020-06-08T08:36:36-0700,645083983,3
4312071154697,A339,2020-06-08T05:57:54-0700,608134119,4
4312071447120,A9,2020-06-08T00:06:14-0700,608134119,2
4312071946168,A861,2020-06-07T20:38:08-0700,194320742,5
4312071641882,A838,2020-06-07T18:26:37-0700,48234014,4
4302071114582,A503,2020-06-07T16:13:53-0700,608134119,2
4302071811797,A528,2020-06-07T14:40:43-0700,48234014,3
4302070298703,A904,2020-06-07T14:24:46-0700,194320742,1
4302070087881,A298,2020-06-07T14:06:08-0700,622434879,2
4302070292865,A165,2020-06-07T13:25:57-0700,954409090,4
4302070267567,A832,2020-06-07T11:31:10-0700,161161064,3
4302070281622,A155,2020-06-07T10:44:52-0700,616305198,2
4302070761912,A580,2020-06-07T10:35:46-0700,954409090,3
4302070651903,A78,2020-06-07T07:08:35-0700,793219805,2
4302070951190,A262,2020-06-07T04:32:11-0700,138947624,1
4302070029474,A481,2020-06-06T22:03:19-0700,352728320,1
4302070426264,A366,2020-06-06T19:03:29-0700,48234014,4
4292070306815,A649,2020-06-06T17:36:12-0700,938675910,5
4302070313400,A86,2020-06-06T17:32:07-0700,616305198,3
4292069289624,A323,2020-06-06T15:53:29-0700,790206397,1
4292069091761,A806,2020-06-06T14:56:25-0700,608134119,3
4292069876046,A105,2020-06-06T13:24:21-0700,161161064,1
4292069876046,A988,2020-06-06T13:24:21-0700,161161064,4
4292069876046,A261,2020-06-06T13:24:21-0700,161161064,1
4292069876046,A735,2020-06-06T13:24:21-0700,161161064,3
4292069876046,A275,2020-06-06T13:24:21-0700,161161064,2
4292069876046,A109,2020-06-06T13:24:21-0700,161161064,2
4292069877650,A435,2020-06-06T13:15:29-0700,52044612,5
4292069076443,A684,2020-06-06T12:23:46-0700,608134119,4
4292069862783,A271,2020-06-06T10:58:22-0700,608134119,1
4292069862783,A999,2020-06-06T10:58:22-0700,608134119,2
4292069953220,A464,2020-06-06T08:26:46-0700,390717913,2
4292069641985,A489,2020-06-06T07:48:05-0700,608134119,5
4292069228322,A564,2020-06-06T06:43:15-0700,48234014,2
4292069414424,A585,2020-06-06T06:09:06-0700,608134119,2
4282068664520,A617,2020-06-05T12:56:35-0700,954409090,3
4282068150876,A753,2020-06-05T12:42:25-0700,616305198,5
4282068442385,A467,2020-06-05T12:42:17-0700,608134119,3
4282068019250,A85,2020-06-05T09:12:22-0700,938675910,4
4282068333901,A621,2020-06-05T08:41:16-0700,161161064,3
4282068333901,A683,2020-06-05T08:41:16-0700,161161064,2
4282068333901,A740,2020-06-05T08:41:16-0700,161161064,3
4282068333901,A339,2020-06-05T08:41:16-0700,161161064,5
4282068601586,A890,2020-06-04T22:30:08-0700,531874035,4
4282067478578,A50,2020-06-04T18:49:24-0700,608134119,4
4272067547646,A586,2020-06-04T14:23:19-0700,111458408,2
4272067227135,A825,2020-06-04T12:18:35-0700,954409090,5
4272067228904,A928,2020-06-04T11:03:54-0700,48234014,2
4272067711213,A297,2020-06-04T09:20:25-0700,111458408,2
4272067916499,A285,2020-06-04T09:16:21-0700,138947624,2
4272067504446,A735,2020-06-04T08:37:42-0700,608134119,4
4272066292667,A352,2020-06-04T07:24:25-0700,608134119,2
4272066087791,A555,2020-06-04T05:29:34-0700,938675910,4
4272066868016,A377,2020-06-03T22:12:17-0700,608134119,4
4272066269421,A132,2020-06-03T20:39:03-0700,608134119,4
4272066163248,A667,2020-06-03T19:14:30-0700,938675910,2
4272066762699,A343,2020-06-03T18:38:53-0700,111458408,4
4272066053171,A287,2020-06-03T17:49:02-0700,111458408,2
4262066550908,A157,2020-06-03T16:52:22-0700,48234014,3
4262065295807,A499,2020-06-03T11:01:51-0700,616305198,4
4262065478358,A587,2020-06-03T08:05:22-0700,622434879,1
4262065355081,A490,2020-06-03T06:17:18-0700,586881545,5
4262065063556,A984,2020-06-03T05:16:10-0700,608134119,3
4262065629378,A195,2020-06-02T19:47:44-0700,608134119,1
4262065819991,A625,2020-06-02T18:36:02-0700,133069248,5
4262065630820,A310,2020-06-02T18:35:52-0700,902850070,1
4262065025749,A929,2020-06-02T18:18:29-0700,616305198,2
4252064668803,A199,2020-06-02T14:58:06-0700,616305198,3
4252064543359,A43,2020-06-02T12:26:37-0700,138947624,2
4252064729227,A820,2020-06-02T11:44:20-0700,586881545,3
4252064937651,A623,2020-06-02T11:22:15-0700,161161064,2
4252064231696,A887,2020-06-02T10:28:53-0700,385988316,3
4252063195696,A190,2020-06-02T07:22:52-0700,938675910,1
4252063386671,A596,2020-06-02T04:23:57-0700,608134119,3
4242063853492,A377,2020-06-01T17:46:41-0700,143829850,5
4242063648863,A439,2020-06-01T16:56:34-0700,166833514,1
4242063941870,A550,2020-06-01T15:29:11-0700,696532542,3
4242063940805,A625,2020-06-01T14:26:44-0700,270798461,3
4242063033361,A536,2020-06-01T14:14:58-0700,133069248,2
4242063033361,A685,2020-06-01T14:14:58-0700,194320742,4
4242063921512,A381,2020-06-01T13:07:24-0700,111458408,1
4242063515488,A506,2020-06-01T12:28:39-0700,352728320,2
4242063715520,A356,2020-06-01T11:21:36-0700,111458408,1
4242062889362,A918,2020-06-01T10:03:13-0700,608134119,2
4242062088728,A137,2020-06-01T09:26:26-0700,111458408,1
4242062278423,A707,2020-06-01T06:31:56-0700,938675910,2
4242062366410,A22,2020-06-01T04:30:03-0700,645083983,2
4242062756574,A430,2020-06-01T00:57:10-0700,111458408,1
4242062444964,A877,2020-05-31T18:53:11-0700,385988316,3
4232062226567,A936,2020-05-31T17:50:07-0700,672307715,3
4232062727482,A185,2020-05-31T16:06:02-0700,213821370,4
4232062307268,A315,2020-05-31T13:53:35-0700,352728320,5
4232062909182,A821,2020-05-31T13:30:23-0700,111458408,3
4232061495138,A958,2020-05-31T12:11:54-0700,138947624,1
4232061495138,A954,2020-05-31T12:11:54-0700,138947624,5
4232061495138,A260,2020-05-31T12:11:54-0700,138947624,5
4232061884815,A360,2020-05-31T11:47:00-0700,616305198,3
4232061177847,A20,2020-05-31T10:14:09-0700,586881545,2
4232061671406,A471,2020-05-31T09:49:59-0700,390717913,3
4232061872042,A51,2020-05-31T08:48:50-0700,938675910,4
4232061739839,A705,2020-05-31T00:52:26-0700,111458408,2
4232061039153,A637,2020-05-30T22:59:29-0700,608134119,5
4232061233713,A889,2020-05-30T21:45:00-0700,938675910,5
4232061726677,A975,2020-05-30T19:40:45-0700,138947624,5
4222061420449,A344,2020-05-30T18:24:05-0700,608134119,4
4222061909735,A633,2020-05-30T16:07:19-0700,608134119,1
4222060099138,A212,2020-05-30T15:26:00-0700,138947624,4
4222060177471,A224,2020-05-30T11:15:26-0700,608134119,2
4222060965577,A650,2020-05-30T09:42:07-0700,111458408,2
4222060756343,A475,2020-05-30T09:28:28-0700,138947624,3
4222060756343,A774,2020-05-30T09:28:28-0700,138947624,1
4222060257713,A476,2020-05-30T08:56:44-0700,608134119,4
4222060246615,A692,2020-05-30T07:45:49-0700,138947624,1
4222060638090,A81,2020-05-30T03:54:08-0700,111458408,3
4222060936219,A517,2020-05-30T03:35:41-0700,48234014,3
4222060928968,A83,2020-05-29T23:45:52-0700,608134119,5
4222060327421,A919,2020-05-29T21:25:20-0700,608134119,5
4222060216926,A607,2020-05-29T19:58:26-0700,111458408,3
4212060303400,A183,2020-05-29T17:47:15-0700,352728320,4
4212059378481,A584,2020-05-29T12:28:35-0700,696532542,4
4212059178351,A200,2020-05-29T12:22:28-0700,161161064,2
4212059178351,A275,2020-05-29T12:22:28-0700,161161064,4
4212059233198,A843,2020-05-29T07:26:26-0700,4982810,4
4212058999385,A40,2020-05-28T18:05:08-0700,161161064,1
4202058579113,A645,2020-05-28T17:14:42-0700,608134119,4
4202058686850,A926,2020-05-28T17:13:52-0700,161161064,3
4202058686850,A494,2020-05-28T17:13:52-0700,161161064,2
4202058876188,A402,2020-05-28T15:35:10-0700,161161064,5
4202058641668,A305,2020-05-28T11:18:36-0700,385988316,1
4202058235053,A874,2020-05-28T10:31:46-0700,586881545,2
4202058010401,A16,2020-05-28T08:31:12-0700,111458408,2
4202057593088,A202,2020-05-28T03:33:09-0700,443063589,4
4202057593088,A909,2020-05-28T03:33:09-0700,213821370,3
4202057077277,A839,2020-05-27T22:51:13-0700,707061330,4
4192057854260,A109,2020-05-27T18:39:26-0700,111458408,3
4192057055655,A28,2020-05-27T17:54:22-0700,143798658,2
4192057651498,A183,2020-05-27T17:13:35-0700,696532542,5
4192057444710,A390,2020-05-27T15:10:05-0700,111458408,5
4192057523885,A740,2020-05-27T12:28:03-0700,48234014,3
4192057407728,A528,2020-05-27T11:56:29-0700,608134119,5
4192057102389,A184,2020-05-27T11:30:19-0700,608134119,5
4192056796747,A831,2020-05-27T10:58:00-0700,111458408,5
4192057409843,A588,2020-05-27T10:54:27-0700,645083983,1
4192057201504,A55,2020-05-27T10:51:16-0700,138947624,2
4192057201504,A450,2020-05-27T10:51:16-0700,138947624,3
4192056690438,A839,2020-05-27T09:15:41-0700,111458408,2
4192056668263,A959,2020-05-27T07:37:29-0700,48234014,3
4192056274330,A950,2020-05-27T05:50:52-0700,48234014,2
4192056258419,A183,2020-05-27T01:41:14-0700,385988316,2
4192056540467,A681,2020-05-26T18:51:03-0700,138947624,1
4182056724585,A213,2020-05-26T17:19:21-0700,645083983,3
4182056817385,A643,2020-05-26T17:08:12-0700,390717913,3
4182056110338,A835,2020-05-26T15:40:09-0700,586881545,5
4182055495840,A220,2020-05-26T14:14:39-0700,166833514,3
4182055495840,A293,2020-05-26T14:14:39-0700,166833514,2
4182056103417,A160,2020-05-26T14:09:01-0700,111458408,2
4182055893214,A194,2020-05-26T13:19:09-0700,608134119,2
4182055669333,A887,2020-05-26T09:53:52-0700,390717913,4
4182055751819,A607,2020-05-26T08:12:42-0700,138947624,5
4182055540437,A628,2020-05-26T07:59:07-0700,161161064,1
4182055540437,A205,2020-05-26T07:59:07-0700,161161064,3
4182055341642,A82,2020-05-26T05:54:56-0700,385988316,2
4182055925965,A585,2020-05-25T21:58:30-0700,608134119,1
4182055717998,A499,2020-05-25T19:40:13-0700,608134119,3
4182055310988,A785,2020-05-25T18:56:38-0700,111458408,5
4172055901328,A26,2020-05-25T18:50:45-0700,161161064,5
4182055705765,A401,2020-05-25T18:21:11-0700,608134119,1
4172054476628,A60,2020-05-25T15:04:02-0700,390717913,1
4172054269533,A493,2020-05-25T13:30:19-0700,390717913,3
4172054041987,A147,2020-05-25T11:38:58-0700,111458408,2
4172054054940,A495,2020-05-25T11:32:26-0700,111458408,2
4172054530665,A779,2020-05-25T08:59:18-0700,111458408,5
4172054631633,A420,2020-05-25T08:48:28-0700,608134119,5
4172054724716,A983,2020-05-25T08:31:58-0700,138947624,4
4172054724716,A893,2020-05-25T08:31:58-0700,166833514,3
4172054015362,A513,2020-05-25T07:36:50-0700,138947624,1
4172054015362,A519,2020-05-25T07:36:50-0700,138947624,3
4172054908254,A186,2020-05-25T06:32:55-0700,938675910,3
4172053280149,A780,2020-05-24T18:24:55-0700,111458408,4
4162053963109,A302,2020-05-24T15:23:28-0700,608134119,5
4162053851934,A729,2020-05-24T13:39:12-0700,133069248,5
4162053335967,A238,2020-05-24T12:15:48-0700,586881545,3
4162053030918,A859,2020-05-24T11:09:57-0700,166833514,1
4162053819668,A751,2020-05-24T09:26:22-0700,111458408,1
4162053215440,A86,2020-05-24T08:35:06-0700,111458408,5
4162053007937,A774,2020-05-24T07:03:03-0700,645083983,2
4162052796015,A559,2020-05-24T06:57:25-0700,645083983,5
4162052397251,A121,2020-05-24T05:36:48-0700,161161064,5
4162052397251,A670,2020-05-24T05:36:48-0700,161161064,5
4162052384704,A749,2020-05-23T20:36:50-0700,586881545,4
4162052667390,A969,2020-05-23T19:57:37-0700,138947624,5
4162052770747,A371,2020-05-23T17:52:36-0700,111458408,4
4152052155981,A64,2020-05-23T17:41:37-0700,111458408,4
4152052913531,A147,2020-05-23T10:33:33-0700,166833514,1
4152052215865,A890,2020-05-23T10:23:11-0700,4982810,1
4152051195419,A822,2020-05-23T09:28:27-0700,586881545,4
4152052603120,A711,2020-05-23T08:39:26-0700,608134119,2
4152051875469,A32,2020-05-23T01:04:21-0700,696532542,3
4152051860236,A705,2020-05-22T19:44:16-0700,608134119,4
4142051243152,A928,2020-05-22T16:40:46-0700,166833514,2
4142051243152,A534,2020-05-22T16:40:46-0700,166833514,2
4142051429248,A933,2020-05-22T15:56:20-0700,608134119,5
4142051429248,A222,2020-05-22T15:56:20-0700,608134119,2
4142051723957,A132,2020-05-22T15:22:59-0700,166833514,1
4142051821664,A200,2020-05-22T15:01:33-0700,166833514,4
4142051931854,A153,2020-05-22T15:00:27-0700,390717913,2
4142051630575,A349,2020-05-22T14:55:28-0700,166833514,3
4142051630575,A839,2020-05-22T14:55:28-0700,166833514,3
4142051512657,A436,2020-05-22T14:03:59-0700,390717913,4
4142050098806,A743,2020-05-22T11:10:06-0700,390717913,5
4142050992114,A74,2020-05-22T11:09:29-0700,385988316,3
4142050790275,A924,2020-05-22T09:27:25-0700,381380538,4
4142050491806,A66,2020-05-22T09:24:55-0700,52044612,3
4142050272140,A957,2020-05-22T07:29:49-0700,390717913,2
4142050268403,A965,2020-05-22T06:19:41-0700,608134119,3
4142050657170,A990,2020-05-22T04:05:23-0700,390717913,4
4142050560534,A612,2020-05-22T01:40:29-0700,143798658,1
4132050118815,A843,2020-05-21T17:13:47-0700,138947624,5
4132050118815,A115,2020-05-21T17:13:47-0700,166833514,4
4132049092015,A574,2020-05-21T14:40:15-0700,645083983,5
4132000216702,A59,2020-05-21T07:46:55-0700,111458408,5
4132000810994,A578,2020-05-21T06:58:03-0700,390717913,4
4132001182394,A827,2020-05-21T06:20:51-0700,547017155,3
4132000702436,A898,2020-05-21T00:03:02-0700,49926636,1
4132001676912,A246,2020-05-20T22:05:30-0700,111458408,2
4132000257233,A890,2020-05-20T18:05:33-0700,161161064,3
4122099936084,A990,2020-05-20T13:27:43-0700,645083983,1
4122099005284,A948,2020-05-20T09:08:48-0700,166833514,2
4122099005284,A389,2020-05-20T09:08:48-0700,166833514,4
4122098586309,A806,2020-05-20T08:13:09-0700,111458408,2
4122098777257,A277,2020-05-20T06:52:46-0700,166833514,1
4122098777257,A738,2020-05-20T06:52:46-0700,166833514,1
4122098777257,A629,2020-05-20T06:52:46-0700,166833514,2
4122098582290,A625,2020-05-20T06:02:09-0700,161161064,2
4122098582290,A812,2020-05-20T06:02:09-0700,138947624,2
4122098068657,A608,2020-05-19T22:35:43-0700,616305198,3
4122098160958,A284,2020-05-19T20:30:45-0700,199933802,4
4122098545463,A704,2020-05-19T19:00:44-0700,150084040,5
4112098136814,A429,2020-05-19T18:50:08-0700,938675910,1
4112098939905,A247,2020-05-19T17:37:07-0700,586881545,5
4112098630546,A103,2020-05-19T17:31:37-0700,161161064,1
4112098630546,A485,2020-05-19T17:31:37-0700,161161064,2
4112098638903,A278,2020-05-19T17:02:52-0700,292169382,2
4112098427943,A590,2020-05-19T16:57:14-0700,645083983,3
4112098920745,A140,2020-05-19T16:24:42-0700,192940141,1
4112097074071,A243,2020-05-19T09:40:52-0700,138947624,1
4112097424855,A968,2020-05-18T23:19:39-0700,133069248,2
4112097919041,A298,2020-05-18T21:18:18-0700,390717913,5
4112097824867,A354,2020-05-18T19:59:15-0700,645083983,2
4112097803966,A174,2020-05-18T19:04:35-0700,390717913,1
4112097803187,A860,2020-05-18T18:11:47-0700,608134119,3
4102096392162,A978,2020-05-18T17:38:45-0700,548288165,5
4102096391694,A540,2020-05-18T17:12:08-0700,696532542,4
4102096380033,A81,2020-05-18T15:26:13-0700,138947624,5
4102096079253,A454,2020-05-18T14:14:47-0700,586881545,5
4102096060710,A748,2020-05-18T12:23:49-0700,404955225,2
4102096229115,A719,2020-05-18T08:51:27-0700,390717913,5
4102096324495,A828,2020-05-18T08:27:44-0700,111458408,4
4102096119583,A157,2020-05-18T07:16:08-0700,48234014,5
4102096119583,A814,2020-05-18T07:16:08-0700,48234014,1
4102096119583,A956,2020-05-18T07:16:08-0700,48234014,4
4102096316339,A230,2020-05-18T06:37:00-0700,390717913,5
4102096713457,A461,2020-05-18T06:18:38-0700,645083983,2
4102095398058,A920,2020-05-18T05:15:43-0700,608134119,2
4102095396662,A910,2020-05-17T22:59:22-0700,138947624,4
4102095091532,A857,2020-05-17T21:51:36-0700,902850070,1
4102095777653,A167,2020-05-17T20:39:21-0700,902850070,4
4102095378667,A577,2020-05-17T20:38:20-0700,111458408,5
4102095978066,A936,2020-05-17T19:23:16-0700,138947624,2
4102095573609,A345,2020-05-17T19:20:50-0700,696532542,2
4092095345445,A637,2020-05-17T14:40:38-0700,138947624,1
4092095830334,A524,2020-05-17T14:23:28-0700,138947624,4
4092095227064,A154,2020-05-17T13:51:47-0700,616305198,1
4092094294946,A434,2020-05-17T09:47:18-0700,111458408,4
